1;Edificios;68;SI;Estudio An†lisis Vial B†sico Prt Vi Regi¢n;SERVICIOS DE INGENIER÷A JORGE WASHINGTON LTDA;46;LAMPA;;;29-10-2015;10-11-2015;01-10-2017;10-11-2023;0;68;C;83;120;998894
1;Edificios;92;SI;Planos Con Topografia De Detalle Seg£n Requerimiento Con Detalle Exrerio Y Curvas De Nivel Con Gps Lampa;LUIS ANTONIO CANALES MIRANDA;163;LAMPA;;;16-11-2015;10-11-2015;01-10-2017;10-11-2023;0;68;C;83;120;500000
1;Edificios;92;SI;Calicatas Terrenos Lampa;LUIS ANTONIO CANALES MIRANDA;163;LAMPA;;;16-11-2015;10-11-2015;01-10-2017;10-11-2023;0;68;C;83;120;100000
1;Edificios;27;SI;Coeficiente De Empuje;SOC. DE CONTROL DE CALIDAD E INSPECCIONES LTDA;23010;LAMPA;;;23-11-2015;10-11-2015;01-10-2017;10-11-2023;0;68;C;83;120;100000
1;Edificios;27;SI;Mec. Suelos - Informe De Ingeniero;SOC. DE CONTROL DE CALIDAD E INSPECCIONES LTDA;23010;LAMPA;;;23-11-2015;10-11-2015;01-10-2017;10-11-2023;0;68;C;83;120;500950
1;Edificios;27;SI;Mec. Suelos - Estudio De Sueldos Para Fu;SOC. DE CONTROL DE CALIDAD E INSPECCIONES LTDA;23010;LAMPA;;;23-11-2015;10-11-2015;01-10-2017;10-11-2023;0;68;C;83;120;345000
1;Edificios;27;SI;Visita;SOC. DE CONTROL DE CALIDAD E INSPECCIONES LTDA;23010;LAMPA;;;23-11-2015;10-11-2015;01-10-2017;10-11-2023;0;68;C;83;120;35000
1;Edificios;27;SI;Hora Laboratorista;SOC. DE CONTROL DE CALIDAD E INSPECCIONES LTDA;23010;LAMPA;;;23-11-2015;10-11-2015;01-10-2017;10-11-2023;0;68;C;83;120;8000
1;Edificios;21;SI;Construcci¢n;LUIS ANTONIO CANALES MIRANDA;164;LAMPA;CONSTRUCCI‡N;;02-12-2015;10-11-2015;01-10-2017;10-11-2023;0;68;C;83;120;28165753
1;Edificios;67;SI;Estudio An†lisis Vial B†sico Prt Vi Regi¢n;SERVICIOS DE INGENIER÷A JORGE WASHINGTON LTDA;59;LAMPA;;;05-01-2016;10-11-2015;01-10-2017;10-11-2023;0;68;C;83;120;998894
1;Edificios;93;SI;Estudio An†lisis Vial B†sico Prt Vi Regi¢n;SERVICIOS DE INGENIER÷A JORGE WASHINGTON LTDA;65;LAMPA;;;28-01-2016;10-11-2015;01-10-2017;10-11-2023;0;68;C;83;120;669771
1;Edificios;22;SI;Construcci¢n;LUIS ANTONIO CANALES MIRANDA;169;LAMPA;CONSTRUCCI‡N;;01-03-2016;10-11-2015;01-10-2017;10-11-2023;0;68;C;83;120;20577456
