11;Edificios;92;SI;BASES DE LICITACI‡N PARA OTORGAR CONCESIONES PARA OPERAR ESTABLECIMIENTOS QUE PRACTIQUEN REVISIONES TECNICAS DE VEHICULOS EN LA REGION DEL MAULE;SUBSECRERARIA DE TRANSPORTES;8934;CONSTITUCI‡N;;;18-04-2013;07-08-2014;07-08-2022;01-07-2018;0;69;C24;93;120;28011
11;Edificios;94;SI;ANTICIPO PARA ESTUDIOS DE IMPACTO SOBRE SISTEMAS DE TRANSPORTE Y ANALISIS VIAL BASICO, PARA PLANTAS DE REVISION TECNICA UBICADAS EN LA REGION DEL MAULE;MARIO HUMBERTO ZU•IGA;104;CONSTITUCI‡N;;;22-10-2014;07-08-2014;07-08-2022;01-07-2018;0;69;C24;;120;889926
11;Edificios;87;SI;ESTADO DE PAGO POR APROBACI‡N DE ESTUDIOS DE IMPACTO VIAL, DE PLANTAS DE REVISI‡N TêCNICA, UBICADAS EN REGI‡N DEL MAULE;MARIO HUMBERTO ZU•IGA;108;CONSTITUCION;;;11-12-2014;07-08-2014;07-08-2022;01-07-2018;0;69;C24;;120;902995
11;Edificios;93;SI;ANTICIPO POR PROYECTOS DE DISE•O DE ACCESOS DE PRT PARA PRESENTAR A DIRECCI‡N DE VIALIDAD DEL MOP;MARIO HUMBERTO ZU•IGA;109;CONSTITUCI‡N;;;16-12-2014;07-08-2014;07-08-2022;01-07-2018;0;69;C24;;120;1060197
11;Edificios;45;SI;SEMINARIO RETROEXCAVADORA;HêCTOR SEGUNDO CONSTENLA ESPINOZA;860;CONSTITUCI‡N;;;23-02-2015;07-08-2014;07-08-2022;01-07-2018;0;69;C24;;120;90000
11;Edificios;3;SI;CONSTRUCCION;SOC. DE CONTROL DE CALIDAD E INSPECCIONES LTDA.;21765;CONSTITUCI‡N;CONSTRUCCION;;24-02-2015;07-08-2014;07-08-2022;01-07-2018;0;69;C24;;120;648300
11;Edificios;95;SI;LEVANTAMIENTO TOPOGRAFICO CONSTITUCION;RAYACO INGENIERIA Y CONSTRUCCION LTDA;7;CONSTITUCI‡N;;;16-03-2015;07-08-2014;07-08-2022;01-07-2018;0;69;C24;;120;350000
11;Edificios;6;SI;CONSTRUCCION;LUIS ANTONIO CANALES MIRANDA;148;CONSTITUCI‡N;CONSTRUCCION;;13-04-2015;07-08-2014;07-08-2022;01-07-2018;0;69;C24;;120;38872374
11;Edificios;5;SI;CONSTRUCCION;LUIS ANTONIO CANALES MIRANDA;151;CONSTITUCI‡N;CONSTRUCCION;;05-05-2015;07-08-2014;07-08-2022;01-07-2018;0;69;C24;;120;19651786
11;Maquinaria y equipos;16;SI;BANCO DE PRUEBAS (FRENOS);Actia Muller;3840079625-1;CONSTITUCI‡N;OPERATIVA;;29-05-2015;07-08-2014;07-08-2022;01-07-2018;0;69;T;;60;26810927,46
11;Maquinaria y equipos;16;SI;BANCO DE PRUEBAS (FRENOS);Actia Muller;3840079625-1;CONSTITUCI‡N;OPERATIVA;;29-05-2015;07-08-2014;07-08-2022;01-07-2018;0;69;T;;60;16597500,69
11;Maquinaria y equipos;16;SI;ANALIZADOR DE GASES;Actia Muller;3840079625-1;CONSTITUCI‡N;OPERATIVA;;29-05-2015;07-08-2014;07-08-2022;01-07-2018;0;69;T;;60;4716501,42
